"","plotID","siteID","fPAR_mean","aPAR_mean","bPAR_mean","LAI_mean","fPAR_sd","aPAR_sd","bPAR_sd","LAI_sd","fPAR_var","aPAR_var","bPAR_var","LAI_var","fPAR_min","aPAR_min","bPAR_min","LAI_min","fPAR_max","aPAR_max","bPAR_max","LAI_max","mean.height_mean","height.2_mean","mean.height.var_mean","mean.height.rms_mean","mode.el_mean","max.el_mean","mode.2_mean","max.can.ht_mean","mean.max.ht_mean","mean.vai_mean","mean.peak.vai_mean","deep.gaps_mean","deep.gap.fraction_mean","porosity_mean","std.std_mean","mean.std_mean","rugosity_mean","top.rugosity_mean","mean.return.ht_mean","sd.return.ht_mean","sky.fraction_mean","cover.fraction_mean","max.ht_mean","scan.density_mean","rumple_mean","clumping.index_mean","enl_mean","mean.height_sd","height.2_sd","mean.height.var_sd","mean.height.rms_sd","mode.el_sd","max.el_sd","mode.2_sd","max.can.ht_sd","mean.max.ht_sd","mean.vai_sd","mean.peak.vai_sd","deep.gaps_sd","deep.gap.fraction_sd","porosity_sd","std.std_sd","mean.std_sd","rugosity_sd","top.rugosity_sd","mean.return.ht_sd","sd.return.ht_sd","sky.fraction_sd","cover.fraction_sd","max.ht_sd","scan.density_sd","rumple_sd","clumping.index_sd","enl_sd","mean.height_var","height.2_var","mean.height.var_var","mean.height.rms_var","mode.el_var","max.el_var","mode.2_var","max.can.ht_var","mean.max.ht_var","mean.vai_var","mean.peak.vai_var","deep.gaps_var","deep.gap.fraction_var","porosity_var","std.std_var","mean.std_var","rugosity_var","top.rugosity_var","mean.return.ht_var","sd.return.ht_var","sky.fraction_var","cover.fraction_var","max.ht_var","scan.density_var","rumple_var","clumping.index_var","enl_var","mean.height_min","height.2_min","mean.height.var_min","mean.height.rms_min","mode.el_min","max.el_min","mode.2_min","max.can.ht_min","mean.max.ht_min","mean.vai_min","mean.peak.vai_min","deep.gaps_min","deep.gap.fraction_min","porosity_min","std.std_min","mean.std_min","rugosity_min","top.rugosity_min","mean.return.ht_min","sd.return.ht_min","sky.fraction_min","cover.fraction_min","max.ht_min","scan.density_min","rumple_min","clumping.index_min","enl_min","mean.height_max","height.2_max","mean.height.var_max","mean.height.rms_max","mode.el_max","max.el_max","mode.2_max","max.can.ht_max","mean.max.ht_max","mean.vai_max","mean.peak.vai_max","deep.gaps_max","deep.gap.fraction_max","porosity_max","std.std_max","mean.std_max","rugosity_max","top.rugosity_max","mean.return.ht_max","sd.return.ht_max","sky.fraction_max","cover.fraction_max","max.ht_max","scan.density_max","rumple_max","clumping.index_max","enl_max"
"24","HARV_39","HARV",0.939436685945361,708.9,42.9333333333333,1.05666666666667,0.026026651973386,0,18.4502935839334,1.83020035333111,0.000677386612943758,0,340.413333333333,3.34963333333333,0.909437156157427,708.9,31.2,0,0.955988150655946,708.9,64.2,3.17,9.564534276,4.5920721395,21.124949145,10.6254532445,9.675,6.6542900235,6.5502039625,24.0775,14.923125,7.202046837,3.3594678825,0,0,0.701282051,545.80867995,16.90895792,15.95680734,6.357924599,6.4173190315,5.103695717,2.6053222655,97.394677735,24.0775,310.85,5.575,0.9189050195,19.197683505,2.45847990749416,0.275036770505377,2.52597738067624,2.09711537911102,2.36880771697493,1.90312129978708,0.40814111698338,1.49411662864717,2.89775894464153,0.00259465620867203,0.300302975660446,0,0,0.0253833204228101,47.7586411960752,1.36812881129021,2.94626313228692,1.67934816719955,1.67119800989186,0.247668521444709,0.0564753663272602,0.0564753670343686,1.49411662864717,16.3341666454092,0.67175144212722,0.0208938068380683,0.35373433214751,6.04412345555252,0.0756452251300272,6.38056172768798,4.39789291330396,5.61125,3.62187068170326,0.166579171372441,2.2323845,8.39700690124999,6.73224084120034e-06,0.0901818771905184,0,0,0.00064431295568705,2280.88780889545,1.87177644428237,8.68046644467314,2.82021026667648,2.79290278826653,0.0613396965146085,0.00318946700179823,0.00318946708166664,2.2323845,266.804999999999,0.45125,0.000436551164186511,0.125127977739845,7.826126462,4.397591774,19.33881341,9.142568739,8,5.308580047,6.261604611,23.021,12.8741,7.200212138,3.147121612,0,0,0.683333333,512.0382209,15.94154476,13.8734847,5.170446122,5.235603586,4.928567626,2.565388151,97.35474362,23.021,299.3,5.1,0.904130867,18.94755556,11.30294209,4.786552505,22.91108488,12.10833775,11.35,8,6.838803314,25.134,16.97215,7.203881536,3.571814153,0,0,0.719230769,579.579139,17.87637108,18.04012998,7.545403076,7.599034477,5.278823808,2.64525638,97.43461185,25.134,322.4,6.05,0.933679172,19.44781145
"25","HARV_41","HARV",0.955788214380577,1123.8,46.6,4.81333333333333,0.024850904637953,186.323052787356,18.0144386534802,1.075003875962,0.000617567461324634,34716.28,324.52,1.15563333333333,0.928151534944481,918.6,30.4,3.65,0.976294447910168,1282.4,66,5.77,10.550142051,4.11233639566667,17.3535128,11.3047950856667,10.6916666666667,7.310169376,5.57131743266667,21.158,13.7588916666667,7.07328397033333,3.29853934933333,0,0,0.701280664,388.746394566667,12.4240396053333,14.0716766166667,4.993879637,7.24256109533333,4.82125119233333,3.99292073666667,96.0070792666667,21.158,329.325,4.28333333333333,0.921593256333333,17.0728536733333,1.9815613734261,0.814434311499067,6.3935127212151,2.13699695633521,2.34871418723806,0.82889640672495,1.14715021280162,1.54583213836432,2.03457906293497,0.777213018542408,0.466269845652284,0,0,0.0174325028590065,303.525064536196,4.99968108206568,5.43778600078622,1.01935988388613,1.34228406918925,1.12741866221809,4.38793251048549,4.38793251163999,1.54583213836432,39.0080360310539,0.587544324569077,0.0334403870006995,2.12008882674755,3.92658547665432,0.663303247746959,40.8770049163393,4.56675599138597,5.51645833333333,0.687069253081534,1.3159536107308,2.389597,4.13951196333334,0.604060076191802,0.217407568964605,0,0,0.000303892155929268,92127.464801702,24.9968109223655,29.5695165903466,1.03909457287634,1.80172652239925,1.27107283991762,19.2539517165755,19.2539517267072,2.389597,1521.626875,0.345208333333333,0.00111825948275655,4.49477663329978,8.275402033,3.192711508,10.19340678,8.855554777,8,6.371034968,4.326424473,19.631,11.483125,6.177206609,2.764902471,0,0,0.68452381,176.7664072,8.323255646,10.36772987,3.958483893,5.702098167,3.665791568,1.378181074,90.94121185,19.631,288.75,3.7,0.884108236,14.71296878,11.90141359,4.742503755,22.49134187,12.78955448,12.325,7.939702751,6.585726602,22.722,15.401925,7.564265614,3.627255531,0,0,0.719318182,736.4507414,17.99359187,20.31456111,5.99640873,8.160971496,5.918362976,9.058788152,98.62181893,22.722,366.55,4.875,0.948361626,18.81669691
"26","HARV_42","HARV",0.928371032539365,550.133333333333,38.9666666666667,2.21,0.0221743846554997,157.50115343493,13.1910323073417,1.97941910670782,0.000491703334850062,24806.6133333333,174.003333333333,3.9181,0.90418118466899,459.2,24,0,0.947735191637631,732,48.9,3.82,8.10512129533333,4.08685284466667,17.3347501566667,9.057131376,7.91666666666667,7.857888115,5.41967791933333,23.311,12.9256833333333,7.41306253666667,3.478610675,0,0,0.717402777666667,499.901765666667,13.7072663666667,17.14343726,6.60259924166667,5.558962601,4.43174611933333,1.470297196,98.5297028033333,23.311,304.916666666667,5.275,0.851710689333333,15.7087191533333,1.38267144938313,0.97394865108231,7.78084509870709,1.66008918676002,0.949451596098155,0.214324279495745,0.701826157203729,0.443169267887564,1.42769939070111,0.379525546944468,0.139618734726599,0,0,0.0258899358689105,240.374605284358,3.66951754193292,3.70235073499872,0.151432177167067,1.29553406854641,1.44599631243164,1.10567750055216,1.10567749942165,0.443169267887564,1.28557704293958,0.571729831301464,0.0752445451109499,2.37985622660565,1.91178033693924,0.948575974945052,60.5415504500742,2.75589610799756,0.901458333333334,0.0459348967813703,0.492559954935354,0.196398999999999,2.03832555020833,0.144039640783497,0.0194933910866564,0,0,0.000670288779296296,57779.9508656111,13.4653589905534,13.7074009649456,0.0229317042815581,1.6784085227644,2.0909053355659,1.22252273522726,1.22252273272732,0.196398999999999,1.65270833333328,0.326875,0.00566174156895377,5.6637156593137,6.53967253,3.051502266,9.31166608,7.200429933,6.825,7.611366917,4.940089795,22.809,11.846275,7.159391359,3.319368326,0,0,0.698958333,334.8807927,10.73726474,14.81863484,6.446431905,4.215956009,2.976697567,0.271381579,97.55014798,22.809,304.125,4.625,0.767691716,13.49071232,9.159521881,4.984808109,24.84831188,10.39826645,8.55,8,6.225207236,23.648,14.5445,7.849378078,3.580021682,0,0,0.747,775.6892806,17.80945589,21.41290642,6.74880432,6.801130854,5.86851691,2.449852022,99.72861842,23.648,306.4,5.7,0.91288657,18.22273144
"27","HARV_43","HARV",0.294235588972431,29.7,20,0.42,0.133269247983028,14.4249783362056,6.22253967444162,0.254558441227157,0.0177606924579619,208.08,38.72,0.0648,0.2,19.5,15.6,0.24,0.388471177944862,39.9,24.4,0.6,10.7748835793333,3.068842419,9.71021241333333,11.2201533033333,11.1,7.50145248633333,4.19532392566667,19.7396666666667,13.5754666666667,7.559398372,3.24059331566667,0,0,0.649283246,143.546246526667,8.578833054,7.89585913333333,3.78416161633333,7.59223110933333,3.70477643166667,2.543829977,97.4561700233333,19.7396666666667,292.508333333333,4.13333333333333,0.887574574,15.3515865966667,1.62629953849401,0.662289914497073,4.31730494001313,1.46814504584641,1.78343068270118,0.526954468928529,0.855323358192847,1.20993980566528,1.84843143914194,0.649364492319033,0.390423722126925,0,0,0.0167631759715333,66.3401926898556,1.79167814946053,2.86318131027582,0.992182441637986,1.5488431302589,0.466514118939169,3.97908160608755,3.97908160469884,1.20993980566528,21.4148069880009,1.14026678164951,0.0171740446943465,0.980403557790667,2.64485018890584,0.43862793084454,18.6391219450617,2.15544987564334,3.180625,0.277681012323748,0.731578047070288,1.46395433333333,3.41669878520833,0.421674243884755,0.152430682799442,0,0,0.000281004068652593,4401.02116612717,3.21011059125432,8.19780721551274,0.984425997494715,2.39891504215018,0.217635423169589,15.8330904279043,15.8330904168527,1.46395433333333,458.593958333334,1.30020833333333,0.000294947811163412,0.961191136128597,9.626216628,2.667827837,7.117305369,10.34363273,9.675,6.893231857,3.551724031,18.352,12.304075,6.812380391,2.807783341,0,0,0.630263158,66.94389298,6.697493132,4.699731772,3.080312554,6.331836811,3.188018001,0.105433901,92.8644716,18.352,268.15,3.475,0.869751373,14.21952098,12.63579133,3.83328092,14.69404261,12.91508922,13.1,7.820786528,5.165901515,20.574,15.695875,7.989008574,3.566256379,0,0,0.661904762,182.1315702,10.26484231,10.22630566,4.918948441,9.321277521,4.094897692,7.135528402,99.8945661,20.574,308.375,5.45,0.904015978,15.92104224
"28","HARV_44","HARV",0.633891217243478,119.133333333333,39.0333333333333,1.40666666666667,0.22548234068207,30.5216862793217,12.6910729780162,0.722311105641699,0.0508422859594651,931.573333333333,161.063333333333,0.521733333333333,0.378823529411765,85,27.8,0.72,0.806675938803894,143.8,52.8,2.16,9.20904622066667,4.02568591233333,17.11344411,10.0401862823333,9.275,6.82210316933333,5.48045110333333,20.9556666666667,13.1101083333333,7.61070646366667,3.29324046833333,0,0,0.66229798,317.319153236667,11.8817473403333,11.1959808776667,4.91835372833333,6.25805962966667,4.41117504833333,0.890717475333333,99.1092825233333,20.9556666666667,322.516666666667,4.725,0.872662937333333,15.7938638366667,1.58932783372285,1.16659571522557,10.1370710486178,1.88577903732263,1.72717254494159,0.25119373899339,1.84369931043022,1.69423060217118,1.71230660264403,0.219030816946783,0.0933524431976037,0,0,0.0297381136184209,309.501850540672,6.12079460395601,6.22300103225654,1.05262717865691,1.41673625757807,1.48676090747842,0.141232497908537,0.141232498326636,1.69423060217118,46.7964764521148,0.540832691319598,0.0444714128832113,2.19814105185957,2.52596296304616,1.36094556278265,102.760209444725,3.55616257760548,2.983125,0.0630982945094793,3.39922714728087,2.87041733333333,2.93199390145834,0.047974498772375,0.00871467865096182,0,0,0.000884355401582109,95791.3954881004,37.464126583817,38.725741847466,1.10802397724721,2.00714162353633,2.21045799600605,0.0199466184654849,0.0199466185835833,2.87041733333333,2189.91020833333,0.2925,0.00197770656382905,4.83182408387031,7.572843922,3.224877147,10.39983262,8.215095975,7.5,6.532829631,4.306747836,19.379,11.8357,7.465158373,3.204349137,0,0,0.62875,76.44452981,6.836706451,5.450135293,4.137528307,4.748777877,3.4499092,0.734271139,98.99118422,19.379,275.2,4.275,0.821775971,13.94954591,10.74693518,5.364159884,28.77421126,11.98129675,10.95,6.985149434,7.605497337,22.747,15.056475,7.862607039,3.390491693,0,0,0.685416667,666.3958258,18.69085132,17.80583901,6.115461997,7.5592287,6.123649672,1.008815778,99.26572886,22.747,368.775,5.325,0.904072496,18.22621902
"29","HARV_45","HARV",0.634069521571033,58.5,21.9,1.495,0.124518224177756,7.91959594928933,10.1823376490863,0.0636396103067893,0.0155047881523819,62.72,103.68,0.00405000000000001,0.546021840873635,52.9,14.7,1.45,0.722117202268431,64.1,29.1,1.54,11.5661597833333,5.40845007866667,29.7421892066667,12.7548852533333,11.225,6.874904778,6.83567088766667,24.6146666666667,17.0395416666667,7.07296651533333,3.100171207,0,0,0.689295465333333,692.580205066667,18.34505734,17.96525416,6.16619650566667,8.60464362633333,6.185572764,2.79841763133333,97.20158237,24.6146666666667,393.858333333333,5.94166666666667,0.947116073666667,21.35015475,0.441550669101021,0.858070760057082,8.97842094385935,0.571270571191317,1.24323167591564,1.41085121457949,1.26230665526601,1.35208074216495,0.852392234146543,0.400247199984772,0.321192747751555,0,0,0.0259177618960133,325.05178363043,4.27724728736577,5.62478751057623,1.15118549240814,0.438553980892634,0.831104513070132,1.21184572680285,1.21184572562909,1.35208074216495,29.3659276770432,1.26598117416229,0.0166293425435762,1.7880330208663,0.194966993383559,0.736285429264938,80.6120426451322,0.326350065509254,1.545625,1.99050114968043,1.59341809192887,1.82812233333333,0.726572520833335,0.16019782109565,0.103164781208194,0,0,0.000671730381698437,105658.662041324,18.2948443572778,31.6382345391344,1.32522803793098,0.192329594156777,0.690734711645541,1.46857006557032,1.46857006272549,1.82812233333333,862.357708333335,1.60270833333333,0.000276535033431595,3.19706208370825,11.2758704,4.449287549,19.79615969,12.16903293,10.25,5.292003451,5.393253145,23.16,16.293125,6.678082534,2.827082346,0,0,0.659375,337.0410231,13.4432693,12.50278104,4.922818701,8.196035755,5.286808294,1.464099479,96.16936663,23.16,374.075,5.125,0.928952941,19.53041096,12.07430041,6.103184453,37.24886047,13.31036209,12.625,8,7.738515063,25.833,17.968375,7.478369565,3.454044045,0,0,0.704807692,974.5255111,21.31959233,23.73939642,7.194993212,9.068002189,6.926333674,3.83063337,98.53590052,25.833,427.6,7.4,0.961593054,23.10469314
"30","HARV_47","HARV",0.927034767484806,770.3,45.5666666666667,2.43,0.0545912960860532,434.944697634078,17.9861984124865,2.4200619826773,0.00298020960835513,189176.89,323.503333333333,5.8567,0.864087061668682,413.5,24.8,0,0.961406784936197,1254.8,56.2,4.84,8.961123257,3.8649469885,14.95017244,9.766591734,9.3375,6.456170956,5.2101984885,20.396,12.1623875,7.3771022835,3.767496961,0,0,0.6907880435,260.50616925,10.5773505125,11.98446357,5.0846869495,6.196855906,4.148317894,3.195290861,96.80470914,21.126,586.075,4.0625,0.886469095,14.660519705,2.21201954869579,0.15720823991175,1.2152030257129,1.96893336769274,2.74003877709787,2.18330397201029,0.0667704832653049,1.8554481938335,3.31065627184589,0.777152929544631,0.958745080711012,0,0,0.116019313748254,32.4189240718826,1.574292295192,2.74199201815954,1.83581120000253,1.74374684107959,0.323641327008608,1.60353000871712,1.60353000447449,2.88782409436586,68.8722004875697,1.07833784130949,0.0643571044865915,3.02767082986748,4.89303048381233,0.0247144306961503,1.47671839370178,3.87669860641386,7.5078125,4.76681623419591,0.00445829743548236,3.442688,10.9604449503125,0.603966675899802,0.919192129787564,0,0,0.0134604811626158,1050.98663797849,2.4783962307009,7.51852022765064,3.37020276205472,3.04065304577505,0.104743708547893,2.57130848885633,2.57130847524995,8.339528,4743.38,1.1628125,0.00414183689789806,9.16679065403045,7.396989234,3.753783976,14.09089414,8.374345598,7.4,4.912341912,5.162984627,19.084,9.8214,6.827572177,3.089561813,0,0,0.60875,237.5825282,9.464157755,10.04558242,3.786572401,4.96384069,3.919468917,2.061423918,95.6708422,19.084,537.375,3.3,0.84096175,12.51963313,10.52525728,3.976110001,15.80945074,11.15883787,11.275,8,5.25741235,21.708,14.503375,7.92663239,4.445432109,0,0,0.772826087,283.4298103,11.69054327,13.92334472,6.382801498,7.429871122,4.377166871,4.329157804,97.93857608,23.168,634.775,4.825,0.93197644,16.80140628
"31","HARV_48","HARV",0.740786892839663,215.033333333333,16.3,1.77333333333333,0.211148035599203,290.833531996112,2.06639783197718,2.22500187265839,0.0445834929374025,84584.1433333333,4.27,4.95063333333333,0.563549160671463,41.7,14.1,0,0.974400871459695,550.8,18.2,4.27,9.874857952,3.71615066033333,13.8237185266667,10.551481549,9.925,6.99558335166667,4.580277239,21.6336666666667,11.9567666666667,7.706258191,4.03100981633333,0,0,0.713198954,135.10354894,7.361464041,8.85030682966667,4.544754666,7.116781305,4.10879209133333,1.05622664366667,98.9437733566667,21.6336666666667,324.858333333333,4.33333333333333,0.885833711333333,15.0971459766667,1.85734759501895,0.144617404790394,1.07214231367615,1.71333399365169,1.77974717305577,0.871667175477903,0.0706261776042506,1.6588569357643,2.48580564610517,0.222469895136045,0.549259366073452,0,0,0.0505978644484756,40.3750289441063,1.66787676079179,1.04636743747731,0.286580650116842,1.71046398381802,0.433395804827823,0.236941455427674,0.236941455647722,1.6588569357643,50.2732305340858,0.212622513702885,0.0103225180271238,1.49876343048383,3.44974008872266,0.0209141937683087,1.14948914077485,2.93551337380243,3.1675,0.759803664805625,0.00498805696298715,2.75180633333333,6.17922971020833,0.0494928542418428,0.301685851219411,0,0,0.00256014388674631,1630.14296223742,2.7818128891893,1.09488481421283,0.082128469021392,2.9256870399386,0.187831923642356,0.0561412533001844,0.0561412534044616,2.75180633333333,2527.39770833333,0.0452083333333334,0.000106554378420296,2.24629182055565,8.161281379,3.565543681,12.71310174,8.953446957,8.225,6.43712503,4.526205747,20.246,9.57515,7.465906141,3.493729742,0,0,0.682291667,88.49034652,5.458406453,7.661340974,4.226092372,5.723745881,3.779854837,0.809547072,98.71794872,20.246,267.05,4.175,0.877367659,13.69989827,11.84855339,3.853922919,14.85272187,12.36056194,11.775,8,4.660183225,23.471,14.535075,7.904958246,4.59151188,0,0,0.771590909,159.1517581,8.569101702,9.630948184,4.781346578,9.025848509,4.599883032,1.282051282,99.19045293,23.471,358.35,4.575,0.897333019,16.68011476
"32","HARV_49","HARV",0.833104156788367,48.5,7.9,0.74,0.0685026768741342,6.09179776420721,2.72213151776324,1.28171759760097,0.00469261673892204,37.11,7.41,1.6428,0.758771929824561,44.4,5.9,0,0.893693693693694,55.5,11,2.22,8.78472749833333,3.07874698233333,9.515741587,9.300992741,8.9,7.04719194433333,3.97216945666667,20.0636666666667,11.2732833333333,7.81859251833333,3.62136675033333,0,0,0.684478715666667,124.35928934,7.03871477033333,8.515544107,4.03632105933333,5.98909847,3.42497039266667,0.473948409666667,99.52605159,20.0693333333333,286.2,3.68333333333333,0.802611176,12.8628890733333,1.82214435400315,0.235770878248086,1.44391065739811,1.79762036699646,1.97689782234692,1.08076641054221,0.0373424298382155,1.00110405719552,2.16843204504046,0.15817426102772,0.287452255155628,0,0,0.0425129310190111,24.2202305781054,0.576332016340424,1.76628984796943,0.731398058111297,1.58084574897063,0.454029749944188,0.330803464629747,0.330803462342034,0.992688437191314,18.6676692439094,0.269644828122724,0.0699158635628356,2.43016601540725,3.32021004682556,0.0555879070298738,2.08487798654785,3.23143898384047,3.908125,1.16805603415629,0.00139445706622205,1.00220933333333,4.70209753395833,0.0250190968516653,0.0826287989940562,0,0,0.00180734930382719,586.619569256591,0.332158593059018,3.11977982703987,0.534943119408976,2.49907328203852,0.206143013834382,0.109430932211044,0.109430930697478,0.985430333333333,348.481874999999,0.0727083333333333,0.00488822797773704,5.90570686244033,7.09076203,2.832165236,8.021159926,7.622305235,6.975,5.85071235,3.949683532,19.071,9.394175,7.678397767,3.290949784,0,0,0.638095238,96.79461492,6.374151927,6.48178672,3.270080701,4.753012889,3.073827154,0.091979397,99.33268229,19.088,271.925,3.375,0.72569875,10.49571603,10.71248347,3.301967775,10.90299119,11.19766576,10.925,7.952650669,4.01527532,21.073,13.64595,7.990071207,3.813911478,0,0,0.721590909,142.2356603,7.401422554,9.665287375,4.727012213,7.770387842,3.937687134,0.667317708,99.9080206,21.073,307.325,3.875,0.862317966,15.35149502
"33","HARV_50","HARV",0.878154297124916,174.766666666667,17.1,1.82,0.0658150356310321,104.126093431634,3.29696830436691,1.73700892340828,0.00433161891511403,10842.2433333333,10.87,3.0172,0.816987740805604,114.2,15,0,0.947796610169492,295,20.9,3.46,8.041823515,3.68119064166667,13.6042850233333,8.82702688333333,7.78333333333333,7.203270526,4.86823472766667,24.5576666666667,11.6851666666667,7.74685594833333,3.80973748766667,0,0,0.754944923333333,492.484045066667,12.71196014,18.0851249833333,6.20697810833333,5.066491826,4.06140926633333,0.864614273,99.13538573,24.5576666666667,333.866666666667,6.05,0.804830608333333,13.9423092633333,0.276077932303798,0.282277736865234,2.03233757241608,0.322906542127131,0.45092497528229,0.582484404456542,1.00787924254017,2.74747926895424,0.0852302188682707,0.141436337659129,0.104009418837412,0,0,0.0169367517021397,73.8500411378708,0.746215157975623,2.27392082971101,0.525797056986169,0.312627088749062,0.529216770202541,0.594411027178426,0.594411028879769,2.74747926895424,19.095096447343,0.264575131106459,0.0599345563131441,0.57519584072832,0.0762190247051402,0.0796807207297585,4.1303960082541,0.104268634948501,0.203333333333334,0.339288081435092,1.01582056754334,7.54864233333334,0.00726419020833332,0.0200042376104273,0.0108179592068962,0,0,0.000286853558219933,5453.82857606521,0.556837061992584,5.17071593979363,0.276462545135317,0.0977356966197138,0.280070389863609,0.353324469231312,0.353324471253905,7.54864233333334,364.622708333333,0.07,0.00359215104045344,0.330850255191159,7.876151981,3.355325194,11.25820716,8.556271341,7.35,6.572005407,3.717939876,22.719,11.620025,7.584915035,3.691417783,0,0,0.735416667,412.1381705,11.95499266,15.81090335,5.649608462,4.880167117,3.485172149,0.416078984,98.4611886,22.719,317.05,5.85,0.745972196,13.29249292,8.360527321,3.850408526,14.82564582,9.184411889,8.25,7.71994125,5.596473248,27.716,11.781625,7.846145604,3.886738159,0,0,0.765625,557.4003432,13.44693685,20.35874489,6.694149989,5.427419047,4.52569104,1.538811401,99.58392102,27.716,354.625,6.35,0.865786256,14.38618926
"34","HARV_51","HARV",0.960609770807863,862.633333333333,32.5666666666667,4.70666666666667,0.0212486876444999,313.071642493109,14.8708887876056,0.454899256246186,0.000451506726613523,98013.8533333333,221.143333333333,0.206933333333333,0.936997115530591,658.7,15.4,4.2,0.97819005806543,1223.1,41.5,5.08,8.17450813466667,3.86037743833333,15.7216358823333,9.02327810833333,8.04166666666667,6.351304646,5.33482760666667,21.7703333333333,12.5127333333333,7.610808661,3.57071202266667,0,0,0.710677426666667,337.445779266667,11.785825832,12.923693341,5.95671462033333,5.25056643533333,3.947745305,0.831723373,99.1682766266667,21.7703333333333,325.141666666667,4.69166666666667,0.817206690666667,14.6349063966667,1.69612039752689,1.10845968692369,7.85034297552413,1.99355711827513,2.00878279894401,0.603799924947846,1.30142863035756,0.698645355909087,2.68076432341755,0.25567494389506,0.544580057981839,0,0,0.0377146021986546,218.75500466158,5.76168451750977,3.75237927619134,0.131881346946879,0.983245688159384,0.591807531291975,0.739729887020965,0.739729890461437,0.698645355909087,41.8142419916149,0.932849577013,0.132002101020871,3.62339807814847,2.87682440290677,1.22868287753496,61.6278848333611,3.97426998382542,4.03520833333334,0.364574349367024,1.69371647991434,0.488105333333335,7.18649735770833,0.0653696769357421,0.296567439551503,0,0,0.00142239121900276,47853.752064488,33.1970084793118,14.0803502323902,0.0173926896725231,0.96677208328402,0.350236154093903,0.547200305752049,0.54720031084209,0.488105333333335,1748.43083333333,0.870208333333333,0.0174245546739243,13.12901363273,6.235069627,2.58072866,6.660160417,6.735707064,5.725,5.657516191,3.836314337,21.229,9.631275,7.317839699,2.971388206,0,0,0.686956522,147.5790556,8.344746581,8.604924903,5.808785808,4.267953,3.274483596,0.241477273,98.33845042,21.229,276.975,3.65,0.66698112,10.56850095,9.380358939,4.523805442,20.46481567,10.38962603,9.3,6.757927712,6.181859317,22.559,14.93295,7.788861598,4.035224353,0,0,0.754166667,576.6591553,18.43751529,15.38561618,6.061991796,6.234443159,4.385742611,1.661549576,99.75852273,22.559,352.125,5.45,0.914652481,17.52091255
"35","HARV_52","HARV",0.932928515562028,199.666666666667,13.5333333333333,3.53333333333333,0.00443783524166004,63.1997099149461,4.8294237061303,0.353600527903075,1.96943816321198e-05,3994.20333333333,23.3233333333333,0.125033333333333,0.928115695448745,126.7,8,3.13,0.936858721389108,237.2,16.9,3.79,11.2357290856667,3.22206313033333,10.5149173596667,11.6779799866667,11.6833333333333,6.81562260333333,3.87911027233333,22.3196666666667,13.4693666666667,7.763475115,3.44004752133333,0,0,0.648886693,62.7075664233333,5.77497462533333,5.33794321633333,3.66748327966667,8.351609379,3.62063106166667,1.269384119,98.73061588,22.9246666666667,341.291666666667,3.09166666666667,0.783025176,14.50041545,1.32396850870986,0.447034467945346,2.78417460183718,1.38944112276136,1.43621319215962,1.58869062358428,0.237316971877437,1.50304003051593,1.55191483040576,0.390848786645543,0.212677622375977,0,0,0.00962554746340432,17.8085724657144,0.679187976304299,0.913290080727202,0.560571714441012,1.64904156709595,0.390217777313693,1.94438435328837,1.94438435404335,1.82598311419721,48.9138294180013,0.554714641354754,0.0244331651680878,1.19087987577206,1.75289261205542,0.199839815531178,7.75162821351522,1.93054663362034,2.06270833333333,2.5239378974646,0.0563193451410763,2.25912933333333,2.40843964083333,0.152762774022293,0.0452317710594988,0,0,9.26511639702493e-05,317.145253266601,0.461296307156329,0.834098771554699,0.314240647031336,2.71933809001026,0.152269913731639,3.78063051331261,3.78063051624857,3.33421433333333,2392.56270833333,0.307708333333333,0.000596979560131058,1.41819487851887,9.716228847,2.715095026,7.371740999,10.079313,10.025,5.010225129,3.6337979,20.823,11.82105,7.31217046,3.23539532,0,0,0.643181818,49.36180955,5.132657869,4.797669512,3.337362883,6.534184532,3.183313103,0.008758868,96.49134443,20.823,285.55,2.475,0.761376511,13.2130796,12.14119084,3.559674,12.67127899,12.59455056,12.525,8,4.107529047,23.829,14.9024,7.991547216,3.659931601,0,0,0.66,82.92899952,6.485835705,6.392412278,4.314732279,9.752321075,3.933282945,3.508655568,99.99124113,24.122,377.05,3.55,0.809517343,15.5627356
